1788,7771;2785,461;2298,2413
1763,2582;2681,2106;2124,9132
1763,2582;2237,984;1964,4033
1763,2582;2237,984;1843,0823
1736,4629;2135,6008;1795,476
1453,5974;1924,8193;1746,4712
1453,5974;1819,899;1673,0964
1453,5974;1763,2582;1551,7783
1453,5974;1773,5275;1491,6524
1453,5974;1605,6304;1460,4272
1453,5974;1717,9459;1459,8952
1453,5974;1784,4625;1460,2147
1436,5588;1539,2686;1457,2746
1453,5974;1784,4625;1473,3076
1453,5974;1651,4877;1461,513
1420,3381;1741,0377;1469,3628
1420,3381;1700,2466;1461,3462
1420,3381;2085,0203;1542,6465
1420,3381;2085,0203;1449,7392
1420,3381;1781,6488;1480,4635
1420,3381;1781,6488;1456,0872
1420,3381;1835,4913;1443,2268
1420,3381;1666,9873;1441,398
1420,3381;1970,4313;1458,8726
1420,3381;1738,0436;1441,9119
1414,5091;1607,4126;1431,5192
1414,5091;1555,8096;1436,9385
1402,1079;1656,64;1435,9615
1414,5091;1816,769;1463,6993
1414,5091;1797,6227;1436,8173
1414,5091;1687,0848;1452,3364
1414,5091;1753,4031;1424,8907
1414,5091;1414,5091;1414,5091
1414,5091;2006,2702;1440,7723
1414,5091;1617,4774;1419,2166
1414,5091;1900,7346;1453,1216
1381,2225;1753,2317;1434,1667
1379,141;1418,8537;1409,2285
1379,141;1620,0766;1404,4438
1376,2983;1654,9453;1392,6727
1376,2983;1813,3755;1485,6507
1376,2983;1813,3755;1396,4565
1376,2983;1724,8089;1396,8045
1366,1778;1813,5859;1393,7427
1376,2983;1670,0966;1397,9382
1376,2983;1684,8386;1389,8977
1376,2983;1668,3506;1402,7302
1376,2983;1446,3358;1380,3737
1376,2983;1692,687;1400,2013
1376,2983;1548,5858;1379,744
1376,2983;1376,2983;1376,2983
1376,2983;1802,482;1417,5366
1376,2983;1802,482;1386,2294
1376,2983;1544,2899;1394,5097
1376,2983;1629,7527;1390,7904
1376,2983;1638,4646;1381,5416
1376,2983;1597,5379;1380,7231
1376,2983;1634,106;1381,4544
1376,2983;1738,1276;1412,4812
1376,2983;1738,1276;1395,5584
1376,2983;1438,6492;1377,5453
1376,2983;1571,6662;1388,0203
1376,2983;1486,8803;1378,5099
1376,2983;1525,6908;1385,2618
1376,2983;1675,0878;1391,2787
1376,2983;1376,2983;1376,2983
1376,2983;1521,7793;1390,8464
1376,2983;1768,4661;1399,3818
1326,228;1615,6481;1388,4281
1376,2983;1532,685;1390,5568
1376,2983;1768,4661;1384,1416
1356,7136;1471,185;1377,8043
1356,7136;1647,1432;1434,2165
1356,7136;1647,1432;1383,6227
1356,7136;1721,9869;1379,4632
1356,7136;1740,8593;1411,9096
1356,7136;1740,8593;1407,0478
1356,7136;1773,5986;1424,6634
1356,7136;2062,6768;1384,353
1356,7136;1427,3285;1359,5382
1356,7136;1636,8477;1383,7428
1356,7136;1773,2275;1387,5045
1356,7136;1632,5179;1382,3939
1356,7136;1513,1004;1367,8107
1356,7136;1366,7273;1356,9139
1356,7136;1618,8799;1369,8021
1356,7136;1773,5986;1419,7665
1300,9652;1728,9954;1367,658
1356,7136;1721,9869;1378,6571
1356,7136;1511,9625;1366,0285
1356,7136;1626,6609;1369,6272
1356,7136;1636,3748;1433,8905
1356,7136;1631,5391;1370,4852
1352,3603;1574,1421;1360,6269
1280,3273;1740,2094;1385,7107
1280,3273;1580,1416;1348,7623
1280,3273;1689,3127;1351,7767
1231,5631;1689,3127;1342,2047
1231,5631;1722,3823;1326,1298
1231,5631;1533,3703;1280,8138
1231,5631;1808,2969;1265,1416
